Date,open,high,low,close,volume 
10/10/2011,162.0500031,163.3200073,161.1399994,163.2700043,8984500
11/10/2011,162.2100067,162.5099945,161.2100067,162.1000061,8256900
12/10/2011,163.6999969,164,162.5,163.2599945,10867900
13/10/2011,162.3000031,162.4799957,160.8200073,162.3000031,8327900
14/10/2011,163.3300018,163.8200073,162.25,163.3999939,9737900
17/10/2011,164,164.1600037,161.9499969,162.6199951,8765700
18/10/2011,159.9600067,162.0299988,158.3000031,161.8399963,15390800
19/10/2011,161.0899963,161.4299927,159.5500031,159.8699951,8528700
20/10/2011,157.6199951,158.4199982,156.0500031,157.7700043,17367500
21/10/2011,159.9900055,160.4499969,158.9400024,159.5200043,13334500
24/10/2011,160.5500031,161.3300018,160.2200012,161.0200043,10199800
25/10/2011,161.2400055,166.3399963,160.4100037,165.5899963,22130800
26/10/2011,167.0299988,168.0500031,166.4199982,167.3999939,17116300
27/10/2011,167.5899963,170.2899933,166.6499939,169.5500031,15876900
28/10/2011,169.6399994,169.9400024,168.75,169.6199951,9362900
31/10/2011,167.7599945,168.1600037,166.9100037,167.3399963,8437200
01/11/2011,164.0299988,167.4100037,163.6100006,167.3800049,15335400
02/11/2011,168.5899963,169.7400055,167.3000031,169.0599976,14530500
03/11/2011,171.1699982,172.0399933,169.8999939,171.7200012,17610400
04/11/2011,171.0299988,171.3399963,170.1600037,170.8500061,11060400
07/11/2011,172.8500061,175,172.7100067,174.9799957,20131900
08/11/2011,174.3500061,175.4600067,172.8999939,173.5299988,16054200
09/11/2011,174.2799988,174.8099976,171.6100006,172.0700073,12313900
10/11/2011,172.4299927,172.5899963,168.8300018,171.1399994,11848700
11/11/2011,172.1000061,174.0500031,172.0700073,173.9600067,8727100
14/11/2011,173.7400055,173.8600006,172.5899963,173.1999969,5886400
15/11/2011,173.3500061,173.8099976,171.8999939,173.3600006,9167900
16/11/2011,171.6300049,172.9600067,170.5700073,171.5099945,15093300
17/11/2011,170.0399933,170.3000031,166.3899994,167.1000061,28468900
18/11/2011,167.2299957,168.6900024,166.6000061,167.6199951,14172900
21/11/2011,166.6100006,166.7100067,162.0700073,163.5,22030700
22/11/2011,164.7400055,165.9199982,164.6100006,165.3099976,12094400
23/11/2011,164.5500031,165.3699951,163.1199951,164.8300018,11483300
25/11/2011,163.3300018,165.1999969,163.2899933,163.3999939,6098000
28/11/2011,166.9299927,167.1399994,165.9799957,166.6300049,12004000
29/11/2011,166.3999939,167.3300018,166.0800018,166.8800049,9198900
30/11/2011,169.6999969,170.3000031,169.0599976,170.1300049,11821600
01/12/2011,169.8500061,170.5700073,168.5899963,169.6300049,11610300
02/12/2011,170.6499939,170.8000031,169.3600006,169.8200073,8433200
05/12/2011,169.0599976,169.9499969,167.0599976,167.3200073,10246700
06/12/2011,166.3099976,168.5700073,165.5299988,168.1799927,10381900
07/12/2011,168.7899933,169.5200043,167.7599945,169.3999939,10361300
08/12/2011,166.9600067,167.6300049,165.7299957,165.9799957,11734500
09/12/2011,166.4299927,167.3399963,166.1199951,166.3999939,8354000
12/12/2011,162.3500061,162.4100037,161.1399994,161.9900055,15339400
13/12/2011,161.8600006,163.1900024,157.7599945,158.4499969,25040400
14/12/2011,156.7899933,157.3399963,152.0500031,152.8899994,42334400
15/12/2011,154.7400055,154.9499969,151.7100067,152.3300018,21521900
16/12/2011,154.3099976,155.3699951,153.8999939,155.2299957,18124300
19/12/2011,155.4799957,155.8600006,154.3600006,154.8699951,12547200
20/12/2011,156.8200073,157.4299927,156.5800018,156.9799957,9136300
21/12/2011,156.9799957,157.5299988,156.1300049,157.1600037,11996100
22/12/2011,156.3500061,156.8000031,155.3300018,156.0399933,9888400
23/12/2011,156.3500061,156.4900055,155.8200073,156.3099976,3565100
27/12/2011,155.0800018,155.5500031,154.5399933,154.9100037,4918600
28/12/2011,154.0500031,154.2599945,150.6600037,151.0299988,16436100
29/12/2011,149.0899963,150.7200012,148.2700043,150.3399963,19812200
30/12/2011,152.1399994,153.75,151.7899933,151.9900055,10852700
03/01/2012,154.7599945,156.3000031,154.5500031,155.9199982,13385800
04/01/2012,155.4299927,157.3800049,155.3399963,156.7100067,11549700
05/01/2012,155.3699951,158.0299988,155.25,157.7799988,11621600
06/01/2012,158.5899963,158.6300049,156.3800049,157.1999969,9790500
09/01/2012,157.3600006,157.5899963,156.1900024,156.5,8771900
10/01/2012,158.9700012,159.4700012,158.4700012,158.6399994,8371400
11/01/2012,159.3399963,160.0500031,158.9100037,159.6699982,7968500
12/01/2012,161.0200043,161.6199951,159.8300018,160.3800049,8602500
13/01/2012,159.3200073,159.5899963,158.0099945,159.2599945,8910300
17/01/2012,161.1699982,161.6499939,160.4199982,160.5,8313300
18/01/2012,159.9400024,161.6399994,159.6799927,161.6000061,9341200
19/01/2012,160.9600067,161.4499969,160.3300018,161.2200012,8114200
20/01/2012,160.5,162.0899963,160,162.0700073,11616700
23/01/2012,162.3200073,163.4700012,162.3200073,163.1600037,8832100
24/01/2012,161.8099976,162.3699951,161.5299988,162.0099945,7502100
25/01/2012,161.0700073,166.5500031,160.2899933,166.4199982,28957700
26/01/2012,168.0500031,168.3099976,167.0500031,167.2700043,19143800
27/01/2012,167.4400024,169,167.4100037,168.9700012,13030100
30/01/2012,168.1900024,168.5399933,167.7400055,168.0299988,8438000
31/01/2012,169.7700043,169.8600006,167.7200012,169.3099976,11192500
01/02/2012,169.75,170.1799927,169.0800018,169.5599976,7734200
02/02/2012,169.9600067,171.2299957,169.6799927,171.0500031,11509600
03/02/2012,169.8800049,170.1399994,167.5099945,167.6399994,23355300
06/02/2012,166.9600067,167.6799927,166.6100006,167.1799927,8807400
07/02/2012,167.3800049,170.0899963,167.1499939,169.6999969,11614300
08/02/2012,169.2599945,169.9600067,167.5,168.5,10655500
09/02/2012,170.0099945,170.3699951,167.6699982,168.0200043,16085200
10/02/2012,166.4900055,167.6399994,166.3300018,167.1399994,10326800
13/02/2012,167.3300018,167.9400024,166.7400055,167.5099945,7088900
14/02/2012,167.6499939,167.9299927,166.4199982,167.1199951,7862500
15/02/2012,168.6300049,168.75,167.1900024,168.1100006,11638500
16/02/2012,166.3300018,168.1399994,166.1699982,168,10734000
17/02/2012,168.2899933,168.3300018,166.8699951,167.3500061,7286900
21/02/2012,169.6499939,171.0700073,169.5899963,171.0200043,13611200
22/02/2012,170.3999939,173.1699982,170.1900024,172.9400024,16676500
23/02/2012,172.6900024,173.7700043,172.2799988,173.0200043,11654200
24/02/2012,172.6300049,173.0399933,172,172.2299957,9293700
27/02/2012,172.1399994,172.9199982,171.5800018,171.6999969,7340900
28/02/2012,172.8399963,174,172.6000061,173.4900055,12413000
29/02/2012,173.1900024,173.5899963,164,164.2899933,44149000
01/03/2012,166.1000061,167.7200012,165.75,166.6100006,19200700
02/03/2012,166.2299957,166.8300018,165.6300049,166.3399963,9298100
05/03/2012,165.7700043,165.9100037,164.5500031,165.6499939,12071400
06/03/2012,162.1499939,162.8099976,161.7799988,162.6999969,15533200
07/03/2012,162.7599945,164.0200043,162.5099945,163.6300049,9553300
08/03/2012,164.7400055,165.5500031,164.0500031,165.2799988,8858200
09/03/2012,163.6399994,166.5700073,163.25,166.3800049,13698200
12/03/2012,165.3300018,165.5800018,164.3999939,165.0700073,6523800
13/03/2012,163.9400024,165.4100037,161.4299927,162.3000031,20047000
14/03/2012,159.6100006,160.5800018,158.8000031,159.5700073,28822100
15/03/2012,159.7299957,161.9799957,159.2799988,161.0800018,12689300
16/03/2012,160.0800018,161.5399933,159.9199982,161.3000031,12549200
19/03/2012,160.8500061,162.3000031,160.7200012,161.5899963,9920800
20/03/2012,160.1999969,161.0800018,159.7700043,160.1300049,11643700
21/03/2012,160.6300049,161.4799957,160.1499939,160.2100067,6672700
22/03/2012,158.1999969,159.7100067,158.1300049,159.5700073,11107700
23/03/2012,160.8800049,161.8800049,160.5200043,161.5299988,10689000
26/03/2012,163.1699982,164.5399933,162.9499969,164.3999939,13226700
27/03/2012,164.5200043,164.8899994,163.1300049,163.2400055,10908700
28/03/2012,162.7100067,162.9799957,160.6600037,161.5099945,11008200
29/03/2012,161.1399994,161.4600067,159.8099976,161.2799988,11026900
30/03/2012,161.6699982,162.3300018,161.2200012,162.1199951,7534000
02/04/2012,161.9600067,163.5599976,161.8099976,162.9400024,7541700
03/04/2012,163.2299957,163.2299957,159.1699982,159.8899994,16822300
04/04/2012,157.6999969,158.0299988,156.5800018,157.2100067,15975600
05/04/2012,157.8699951,158.6799927,157.7799988,158.3099976,8967700
09/04/2012,159.7200012,160.0099945,158.9100037,159.3699951,8245800
10/04/2012,159.6600037,161.5800018,158.4700012,161.1000061,14288500
11/04/2012,161.1999969,161.5399933,160.7400055,161.0700073,10005400
12/04/2012,160.7400055,163.1999969,160.4600067,162.6999969,9229900
13/04/2012,162.4499969,162.4600067,160.1699982,160.8500061,10041000
16/04/2012,160.5099945,161.1799927,159.5299988,160.4600067,6670500
17/04/2012,160.5399933,160.9600067,158.75,160.25,7587100
18/04/2012,159.4900055,160.1199951,159.0700073,159.3099976,7463000
19/04/2012,160,160.6399994,159.0200043,159.4299927,9914400
20/04/2012,159.25,159.9100037,159.1999969,159.5399933,9148800
23/04/2012,158.1999969,159.1799927,157.8800049,159.0700073,8876800
24/04/2012,159.6300049,160.1799927,159.2899933,159.3000031,5200600
25/04/2012,159.4799957,159.9600067,157.7599945,159.6199951,15093700
26/04/2012,160.4600067,161.3800049,160.1000061,161.0299988,10918700
27/04/2012,161.7799988,161.9700012,161.1499939,161.3800049,8906600
30/04/2012,160.4900055,161.8800049,160.3099976,161.8800049,8007300
01/05/2012,162.0899963,162.1799927,160.8899994,161.3200073,7414800
02/05/2012,160.7400055,160.7799988,159.7599945,160.5899963,5632300
03/05/2012,159.1600037,159.4799957,158.3699951,158.9700012,13172000
04/05/2012,158.8200073,159.9799957,158.5700073,159.4700012,11389600
07/05/2012,159.3099976,159.3399963,158.4499969,159.0800018,4927800
08/05/2012,156.6100006,156.7299957,154.9199982,156,17852300
09/05/2012,154.1000061,154.9799957,153.6000061,154.4700012,13864000
10/05/2012,155.1600037,155.5700073,154.6399994,154.7700043,7460100
11/05/2012,153.4400024,154.4700012,153.2400055,153.5599976,8285600
14/05/2012,151.5800018,152.0299988,151,151.3300018,13388200
15/05/2012,151.1600037,151.4400024,149.6300049,149.7400055,13354500
16/05/2012,149.4799957,150.6999969,148.6000061,149.4600067,16750700
17/05/2012,150.8300018,153.3999939,150.3800049,152.8000031,18080700
18/05/2012,154.4600067,155.1300049,153.9700012,154.5500031,12994200
21/05/2012,154.1100006,154.9499969,153.8600006,154.6499939,7542400
22/05/2012,153.5899963,154.4199982,151.5500031,152.0800018,11302700
23/05/2012,151.5,151.8399963,148.8399963,151.6199951,18854500
24/05/2012,152.7100067,152.9100037,150.6199951,151.4100037,9697100
25/05/2012,151.8899994,152.8500061,151.6300049,152.6799927,6212900
29/05/2012,153.4700012,153.6199951,150.25,151.0200043,11243100
30/05/2012,149.7400055,152.3800049,148.5299988,151.9100037,16764800
31/05/2012,152.0299988,152.7100067,150.6199951,151.6199951,10114300
01/06/2012,155.4100037,158.3099976,154.8699951,157.5,27399400
04/06/2012,157.2599945,157.4400024,156.1600037,157.3200073,11462100
05/06/2012,156.9199982,157.2700043,156.4199982,157.1399994,8095300
06/06/2012,158.8999939,159.1999969,156.5899963,157.2100067,15771600
07/06/2012,157.8200073,157.8399963,153.1900024,154.5,18921600
08/06/2012,153.0200043,154.8300018,153,154.7299957,11074800
11/06/2012,154.8300018,155.3999939,153.5500031,155.3600006,9166600
12/06/2012,155.4900055,157.0399933,155.4499969,156.4600067,13241100
13/06/2012,157.6100006,157.6499939,156.4199982,157.1199951,10109800
14/06/2012,157.6399994,157.9400024,156.2400055,157.75,11502400
15/06/2012,157.75,158.4600067,157.4199982,157.8399963,13099300
18/06/2012,157.4600067,158.2100067,156.5399933,157.9299927,6733000
19/06/2012,158,158.1399994,156.9700012,157.1600037,6945900
20/06/2012,156,157.3699951,154.2599945,155.9700012,16970200
21/06/2012,153.7299957,154.2299957,151.8000031,152.0200043,14447500
22/06/2012,152.0399933,152.6999969,151.2100067,152.6399994,6755200
25/06/2012,152.5800018,154.1600037,152.25,153.7599945,6183600
26/06/2012,153.0299988,153.3000031,152.1300049,152.6199951,6123400
27/06/2012,153.3000031,153.4499969,152.1499939,152.8300018,4840700
28/06/2012,151.8999939,152.1600037,150.1499939,151.0500031,8755600
29/06/2012,155.1300049,155.9499969,154.5200043,155.1900024,10378200
02/07/2012,154.6699982,155.5500031,154.3399963,155.0899963,3654200
03/07/2012,156.9700012,157.7200012,156.7700043,157.4600067,5037700
05/07/2012,155.4400024,156.3999939,154.4499969,155.6799927,5359900
06/07/2012,154.2299957,154.4900055,152.9499969,153.7100067,7045700
09/07/2012,153.6100006,154.5800018,153.4299927,154.0399933,4468500
10/07/2012,155.1300049,155.1799927,151.7799988,152.1499939,9747900
11/07/2012,152.5800018,153.4499969,152.0200043,152.9900055,6838500
12/07/2012,151.2599945,153.0700073,150.8500061,152.5899963,11394800
13/07/2012,153.4499969,154.9400024,153.4400024,154.1399994,5080300
16/07/2012,154.4299927,154.75,153.9799957,154.2100067,5710900
17/07/2012,154.0099945,154.5,152.4499969,153.4700012,13021800
18/07/2012,152.6699982,153.6000061,152.3999939,153.0500031,6807600
19/07/2012,153.7299957,154.3200073,152.9299927,153.3800049,6070000
20/07/2012,152.9700012,154,152.75,153.6699982,8583800
23/07/2012,152.5,153.3300018,152.2899933,153.0299988,5256700
24/07/2012,153.6300049,153.8000031,152.1999969,153.5200043,6538900
25/07/2012,155.3300018,156.2899933,155.0500031,155.6699982,9355900
26/07/2012,156.6999969,157.2599945,156.0500031,156.7700043,7343500
27/07/2012,157.6399994,157.9600067,156.6600037,157.5399933,9772600
30/07/2012,156.8399963,157.6600037,154.8099976,157.4299927,7212100
31/07/2012,157.6000061,157.7200012,156.2599945,156.4900055,10919700
01/08/2012,155.1799927,155.7899933,154.4100037,155.1399994,12714500
02/08/2012,154.6600037,155.1399994,153.6100006,154.1300049,11538800
03/08/2012,154.6499939,155.8899994,154.4199982,155.5500031,10670700
06/08/2012,155.9199982,156.7299957,155.7400055,156.3000031,4610800
07/08/2012,156.3699951,156.6300049,156.0099945,156.2799988,5923300
08/08/2012,156.4900055,156.8600006,156.2599945,156.4799957,3620500
09/08/2012,156.3600006,157,156.2799988,156.9900055,3177800
10/08/2012,156.8999939,157.8200073,156.6499939,157.1799927,4608000
13/08/2012,157.0500031,157.4499969,155.8999939,155.9900055,4573300
14/08/2012,155.0599976,155.5800018,154.8300018,155.1300049,5075200
15/08/2012,155.3200073,155.8200073,155.2700043,155.6300049,4993900
16/08/2012,155.8500061,157.0899963,155.5,156.5599976,8838300
17/08/2012,157.0599976,157.0700073,156.2200012,156.7200012,7812100
20/08/2012,156.5200043,157.3999939,156.4700012,157.2599945,7846200
21/08/2012,158.8099976,159.1999969,158.6900024,158.8300018,11833100
22/08/2012,159.1900024,160.6300049,158.5099945,160.5399933,13605900
23/08/2012,161.4100037,162.4499969,161.2299957,161.8899994,17237600
24/08/2012,161.8699951,162.3500061,161.3300018,161.9700012,8497200
27/08/2012,161.7700043,162.2899933,161.3399963,161.3600006,5380200
28/08/2012,161.6300049,162.1900024,161.3000031,161.6399994,5074200
29/08/2012,161.6000061,161.6799927,160.1799927,160.5899963,9287700
30/08/2012,161.2599945,161.3099976,160.0099945,160.5200043,5813700
31/08/2012,161.1399994,164.2200012,159.5599976,164.2200012,18024200
04/09/2012,164.1100006,164.7700043,163.6600037,164.4799957,12034800
05/09/2012,164.1199951,164.3899994,163.8099976,164.3099976,8401900
06/09/2012,165.1600037,165.7799988,164.8000031,164.8899994,12961100
07/09/2012,167.7700043,169,167.3699951,168.4400024,19138600
10/09/2012,167.8399963,168.1399994,167.2299957,167.2899933,7760600
11/09/2012,168.2200012,168.5299988,167.7899933,167.8999939,7522900
12/09/2012,168.8399963,168.8699951,167.25,167.9199982,9945400
13/09/2012,167.8699951,171.9100037,166.3000031,171.3099976,28336900
14/09/2012,171.8899994,172.2299957,171.3099976,171.8000031,16847500
17/09/2012,171.7700043,171.9600067,170.0599976,170.3999939,11281600
18/09/2012,170.8099976,171.9499969,170.6699982,171.7200012,12486600
19/09/2012,171.8800049,172.0299988,171.1900024,171.7400055,9125800
20/09/2012,171.0299988,171.6900024,170.2299957,171.4700012,8703000
21/09/2012,172.9299927,173.1799927,171.5399933,171.9600067,13361300
24/09/2012,170.6300049,171.3899994,170.5700073,171.0500031,9177900
25/09/2012,171.7599945,172.1100006,170.5,170.7700043,10365300
26/09/2012,169.4600067,170.0500031,168.3399963,169.8099976,12064800
27/09/2012,171.0200043,172.6000061,170.7599945,172.3399963,10539500
28/09/2012,172.0299988,172.4799957,171.3399963,171.8899994,9681200
01/10/2012,172.8300018,173.6199951,171.7700043,172.2899933,10676400
02/10/2012,172.4700012,172.6999969,171.5899963,172.1000061,7053900
03/10/2012,172.5099945,172.6100006,171.8899994,172.4100037,5647600
04/10/2012,173.1999969,174.0700073,172.9199982,173.6100006,10376800
05/10/2012,172.8699951,173.3699951,172.0099945,172.6199951,8871000
08/10/2012,171.75,172.2799988,171.6799927,172.0500031,3749300
09/10/2012,171.8600006,172.1699982,170.5599976,170.9900055,7750700
10/10/2012,170.5399933,171.3399963,170.3000031,170.8399963,7361300
11/10/2012,171.3000031,171.9499969,171.1300049,171.3200073,5714900
12/10/2012,171.1499939,171.4100037,169.8099976,170.0599976,8266000
15/10/2012,169.0099945,169.1000061,167.5299988,168.3500061,10704900
16/10/2012,168.8699951,169.4499969,168.6699982,169.4199982,6204000
17/10/2012,169.2100067,169.9499969,168.9199982,169.5399933,5203400
18/10/2012,168.8000031,169.3099976,168.5899963,168.7899933,6607100
19/10/2012,168.4199982,168.4499969,166.2299957,166.9700012,13860400
22/10/2012,167.0800018,167.6300049,167.0299988,167.5800018,6366200
23/10/2012,166.0399933,166.0599976,165.1199951,165.4299927,11892500
24/10/2012,165.7799988,165.8300018,164.6000061,164.8600006,10794600
25/10/2012,166.2899933,166.5299988,165.7700043,166.0200043,7013800
26/10/2012,166.2299957,166.6000061,165.7700043,165.9299927,6441300
31/10/2012,166.4700012,167.2799988,166.3800049,166.8300018,4681500
01/11/2012,167.0200043,167.0399933,166.0399933,166.0700073,6018000
02/11/2012,164.4499969,164.4700012,162.3000031,162.6000061,14763100
05/11/2012,163.1199951,163.4199982,162.8099976,163.2299957,6156200
06/11/2012,163.9100037,166.7700043,163.6100006,166.3000031,16051800
07/11/2012,166.8699951,167.1300049,165.0399933,166.4900055,13195200
08/11/2012,166.1399994,168.1600037,166.1199951,167.9900055,8829000
09/11/2012,168.2100067,168.5399933,167.5500031,167.8200073,7361000
12/11/2012,168.1000061,168.2799988,167.2100067,167.4499969,5647600
13/11/2012,166.6600037,167.9400024,166.6300049,167.1000061,6463300
14/11/2012,167.4600067,168.0399933,166.7799988,167.1399994,8510500
15/11/2012,167,167.0500031,165.1799927,166.0899963,10023200
16/11/2012,165.7400055,166.3600006,165.4700012,165.8800049,6944000
19/11/2012,167.75,168.1600037,167.3800049,167.8699951,6764500
20/11/2012,167.75,168.0200043,166.8399963,167.3899994,5496100
21/11/2012,167.1900024,167.8200073,166.9700012,167.5599976,3810700
23/11/2012,167.9700012,170.0099945,167.8000031,169.6100006,6110100
26/11/2012,169.5599976,169.7299957,169.25,169.4299927,5377700
27/11/2012,169.1399994,169.3999939,168.6199951,168.7100067,7314400
28/11/2012,165.4299927,166.8399963,165.3800049,166.5500031,12880100
29/11/2012,167.1399994,167.5,166.8500061,167.1799927,7446800
30/11/2012,166.9400024,167.2200012,165.5299988,166.0500031,8412300
03/12/2012,166.1100006,166.9199982,166.0399933,166.1300049,6363400
04/12/2012,164.0599976,164.8300018,163.8699951,164.4199982,10208900
05/12/2012,164.2200012,164.5,163.1999969,164.1199951,10646800
06/12/2012,163.7200012,165,163.5299988,164.5,7301600
07/12/2012,164.8800049,165.2200012,164.6000061,165.1600037,7289500
10/12/2012,166.1100006,166.1600037,165.7100067,165.8000031,4646600
11/12/2012,165.4499969,165.6600037,165.1199951,165.6499939,4724000
12/12/2012,166.1999969,166.9400024,165.3600006,165.7700043,14164700
13/12/2012,163.8699951,164.8999939,163.7799988,164.3699951,9332800
14/12/2012,164.1699982,164.4799957,164.0200043,164.1300049,5351700
17/12/2012,164.1600037,164.6199951,164.1300049,164.4400024,8173300
18/12/2012,164.3500061,164.4299927,160.8999939,162.0800018,23995000
19/12/2012,161.3099976,162.2200012,161.1100006,161.6900024,12991600
20/12/2012,159.8699951,160.1199951,158.3899994,159.7299957,25148400
21/12/2012,159.8200073,160.7599945,159.7799988,160.3300018,13445400
24/12/2012,160.8800049,160.9600067,160.4700012,160.6199951,3699400
26/12/2012,161.3600006,161.4900055,160.6399994,160.7799988,4961800
27/12/2012,160.2299957,161.3099976,160.0500031,161.1600037,8937700
28/12/2012,160.9400024,160.9700012,160.1499939,160.5399933,6852900
31/12/2012,160.8999939,162.75,160.7700043,162.0200043,11786200
02/01/2013,163.4900055,164.1399994,163.1399994,163.1699982,10431800
03/01/2013,162.4799957,162.8800049,160.8300018,161.1999969,16117500
04/01/2013,159.5200043,160.6300049,158.8899994,160.4400024,19179800
07/01/2013,159.3600006,159.9600067,159.1499939,159.4299927,9361800
